status,session_id,attempt,seed,arm,method,capacity,device,ledger_path,ledger_sha256,measured_events,core_required_events,post_release_results_observed,post_release_on_time_count,post_release_on_time_coverage,nominal_results_observed,nominal_on_time_count,nominal_on_time_coverage,post_release_latency_ms_p50,post_release_latency_ms_p95,post_release_latency_ms_p99,nominal_latency_ms_p50,nominal_latency_ms_p95,nominal_latency_ms_p99,release_lateness_ms_p50,release_lateness_ms_p95,release_lateness_ms_p99
PASS,F12_S10,a01,1781053179,C,fixed_full,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_low/raw/probe/P3/F12_S10_C_low_a01/event_ledger.jsonl,57a20f5e6ec35533e99cf558c28d18cc48a3a2d499c90c4c9eef9536188a0848,90,90,90,0,0.0,90,0,0.0,102272.3820305,182553.4870047,189684.25071576,102349.14085550001,182692.18623335,189827.57317666002,76.758825,138.69922864999998,143.3224609
PASS,F12_S10,a01,1781053179,C,fixed_full,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_mid/raw/probe/P1/F12_S10_C_mid_a01/event_ledger.jsonl,211d5b7492c49e0d3b6ff25e4f6e93f7eb3c6bfce978191634027aac600e56f5,90,90,90,0,0.0,90,0,0.0,26942.320184,46967.92073175,48996.05634312,29088.668157,49189.33079265,51219.58556356,2146.347973,2221.4100609,2223.52922044
PASS,F12_S10,a01,1781053179,C,fixed_full,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_mid/raw/probe/P2/F12_S10_C_mid_a01/event_ledger.jsonl,3c67c73e3f26ec9172b6d6ebae78fed2e1d20ad20a11cc2e7a6c56fa03f0a626,90,90,90,0,0.0,90,0,0.0,26866.875121,46966.86156635,48980.30294567,27714.2098845,47856.929599849995,49874.70300547,847.3347635,890.0680335,894.4000598
PASS,F12_S10,a01,1781053179,C,fixed_full,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_mid/raw/probe/P3/F12_S10_C_mid_a01/event_ledger.jsonl,da5ac4b4ba5e0a99bbca68cd9cb325c2d43b63dbaff830dd7f7e7623b1b12f17,90,90,90,0,0.0,90,0,0.0,26259.518232000002,46268.31928515,48294.136512159996,26334.291456,46400.64321845,48431.05089547,74.773224,132.3239333,136.91438330999998
PASS,F12_S10,a01,1781053179,C,fixed_full,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_high/raw/probe/P1/F12_S10_C_high_a01/event_ledger.jsonl,15342de496df6181f5ee33f263e457f546df463c186387cadb50093c0635a71a,90,90,90,88,0.9777777777777777,90,0,0.0,841.9210395,949.92768035,1039.3502656199998,3009.590574,3109.0774165,3132.45641411,2165.584304,2199.8823811499997,2204.3642940299997
PASS,F12_S10,a01,1781053179,C,fixed_full,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_high/raw/probe/P2/F12_S10_C_high_a01/event_ledger.jsonl,da3b48727495f31b72eb1b967fe68ae47f8a64a58f00deb3696ca17d9bc284e3,90,90,90,87,0.9666666666666667,90,0,0.0,837.7966345,963.6938905,1042.57968893,1714.633037,1829.4687645,1857.2096085,871.907337,912.0563721999999,916.54929814
PASS,F12_S10,a01,1781053179,C,fixed_full,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/C_high/raw/probe/P3/F12_S10_C_high_a01/event_ledger.jsonl,55899a1df1c878b9ec86f472f77d00e97d5ca3786cd73ce6d783d97be2242e27,90,90,90,90,1.0,90,90,1.0,266.0322005,365.39060965,492.42426581,356.675091,470.22795165,515.87630191,81.2872605,142.8779851,147.59820922
PASS,F12_S10,a01,1781053179,D,independent_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_low/raw/probe/P1/F12_S10_D_low_a01/event_ledger.jsonl,7170aa7fa2ea6bf1d4d189efbf71347af9113f59bd87e01001c52b634f2b3685,90,22,22,0,0.0,22,0,0.0,3889.3038125000003,3983.33377255,3984.23722824,5839.627902,5937.8319802,5950.46559391,1921.6835624999999,2011.8973264,2016.72412626
PASS,F12_S10,a01,1781053179,D,independent_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_low/raw/probe/P2/F12_S10_D_low_a01/event_ledger.jsonl,d577dc168dbfef320d0b0cca1b2d20899c39429552e4f44f69a76973b81aa8c0,90,22,22,0,0.0,22,0,0.0,3871.3622955,3953.8075657,3968.5233118,4564.0544365000005,4662.8277635,4672.00124263,653.8222145,788.1701999000001,791.28886417
PASS,F12_S10,a01,1781053179,D,independent_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_low/raw/probe/P3/F12_S10_D_low_a01/event_ledger.jsonl,c16705dba3bf38a1bd68faed9821dad0738ce62b820d97b8d56a4bd8df8a3165,90,22,22,0,0.0,22,0,0.0,3139.8378965,3232.89877295,3401.4569879899996,3242.3343299999997,3355.7551894000003,3534.24596076,82.87406,150.74559324999998,156.62000922
PASS,F12_S10,a01,1781053179,D,independent_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_mid/raw/probe/P1/F12_S10_D_mid_a01/event_ledger.jsonl,038ae8a9fc64aa009191c3046cda45a7f7b5a11062017d3117d662f58568af08,90,45,45,0,0.0,45,0,0.0,1911.796276,1987.4423952,1997.15238368,3817.443189,3900.4482986,3943.0746198,1887.2419009999999,1966.43691585,1968.2913687399998
PASS,F12_S10,a01,1781053179,D,independent_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_mid/raw/probe/P2/F12_S10_D_mid_a01/event_ledger.jsonl,7296390fb41578cc24279a276e20a79ab51e6a31980672cb7e558c01dd2e3f95,90,45,45,0,0.0,45,0,0.0,1857.814851,1931.9054469999999,1959.2683904,2660.130532,2750.2478548,2772.5960336000003,772.9966420000001,837.951221,839.98935424
PASS,F12_S10,a01,1781053179,D,independent_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_mid/raw/probe/P3/F12_S10_D_mid_a01/event_ledger.jsonl,03d2ff3acd7ac39dbda579bf9fc8df7eaaabc2fd611732aa6859b573c3402894,90,45,45,0,0.0,45,0,0.0,1178.465917,1246.5427542,1249.2077312,1260.337644,1350.2214947999998,1370.0512154,75.7672395,141.68112265,147.25857973
PASS,F12_S10,a01,1781053179,D,independent_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_high/raw/probe/P1/F12_S10_D_high_a01/event_ledger.jsonl,fe5199deb551df1c5d877475d52fc4e29b00101b8c4906548f8173bd76479d2f,90,90,90,77,0.8555555555555555,90,0,0.0,916.78903,1005.77312535,1021.07035905,2901.3542035,3010.00117575,3079.69157426,1965.138344,2089.97573875,2093.21912796
PASS,F12_S10,a01,1781053179,D,independent_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_high/raw/probe/P2/F12_S10_D_high_a01/event_ledger.jsonl,c53260fb4350b83e709f73e79bb805d33590cf92b3ae4c3930c9644493b3b788,90,90,90,87,0.9666666666666667,90,0,0.0,843.8957399999999,965.65347045,1046.39386702,1724.1976300000001,1867.443036,1933.5551112199998,882.79306,981.6553414,984.07246345
PASS,F12_S10,a01,1781053179,D,independent_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/D_high/raw/probe/P3/F12_S10_D_high_a01/event_ledger.jsonl,f1a6f8f038fb9adcef2199cf394f7996c45b5ea15ebd6ffe8ec0dae7c6426e6f,90,90,90,90,1.0,90,90,1.0,273.508656,384.35037389999997,525.0085255,355.987025,495.62921635,646.7689893300001,75.9957765,142.03961655,146.96099128999998
PASS,F12_S10,a01,1781053179,E,central_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_low/raw/probe/P1/F12_S10_E_low_a01/event_ledger.jsonl,8441cc6cbc4170ff569a2ae10bec1637ce66a7e02ee25433bf6c4356170e95b8,90,0,0,0,,0,0,,,,,,,,2041.724064,2115.9378176,2119.5092708899997
PASS,F12_S10,a01,1781053179,E,central_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_low/raw/probe/P2/F12_S10_E_low_a01/event_ledger.jsonl,99d241ae969b56c4aaccb725172da8d0071b7bcea9d69176bbf46f636cb7c75c,90,0,0,0,,0,0,,,,,,,,834.218214,905.31827615,909.7170787599999
PASS,F12_S10,a01,1781053179,E,central_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_low/raw/probe/P3/F12_S10_E_low_a01/event_ledger.jsonl,e0fee7f6c70239b262e0f32bec7d0737ecf91c035dbe151b1f393bad75f019fd,90,0,0,0,,0,0,,,,,,,,89.2667055,164.30822805,168.97292056
PASS,F12_S10,a01,1781053179,E,central_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_mid/raw/probe/P1/F12_S10_E_mid_a01/event_ledger.jsonl,0ced423562b286c986c3db5ca947b5025634215993d0685ff7c64ef88da63b2e,90,30,30,29,0.9666666666666667,30,0,0.0,914.075891,982.170304,1027.1310952200001,2994.351196,3106.02528125,3139.9931382,2076.9272695,2105.2562617999997,2151.1618155
PASS,F12_S10,a01,1781053179,E,central_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_mid/raw/probe/P2/F12_S10_E_mid_a01/event_ledger.jsonl,4607ea2386cfd661c39649d4b5ded731a0741374526f17874dbb0131158f0318,90,30,30,27,0.9,30,0,0.0,921.8131865,1009.7077816999999,1040.11230237,1779.9899015,1903.3137092999998,1909.65619091,850.4381615,929.55712145,931.81781899
PASS,F12_S10,a01,1781053179,E,central_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_mid/raw/probe/P3/F12_S10_E_mid_a01/event_ledger.jsonl,708105bbec07add7e346d5d5b04403757e8af99836fed4590052b09d10807b58,90,30,30,30,1.0,30,30,1.0,292.1904775,376.0213338,422.67884743,366.455555,492.43702999999994,522.2332591500001,80.25508099999999,148.46205375,154.7949461
PASS,F12_S10,a01,1781053179,E,central_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_high/raw/probe/P1/F12_S10_E_high_a01/event_ledger.jsonl,2b34da77c376a2cd767f7e66b5dc831c5e5797928b9e6f3a0cc904f3f05b4148,90,90,90,86,0.9555555555555556,90,0,0.0,920.3501275,998.87057325,1012.87186183,2979.2818075,3071.49545355,3085.55823552,2040.7027094999999,2102.0696027,2106.0948708799997
PASS,F12_S10,a01,1781053179,E,central_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_high/raw/probe/P2/F12_S10_E_high_a01/event_ledger.jsonl,8aa7fbe351939c15622fe368fa75cd5222deaa5d74529fc71df2e64f8669db9e,90,90,90,87,0.9666666666666667,90,0,0.0,865.832928,962.3660695499999,1043.93865207,1754.2330915,1858.8862765000001,1889.4022463899998,905.886289,940.3497103999999,944.71846435
PASS,F12_S10,a01,1781053179,E,central_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/E_high/raw/probe/P3/F12_S10_E_high_a01/event_ledger.jsonl,91accf88d9a4f896f6d8a832c348be75854a07ab82d22ac2a8f2a38d76e4903c,90,90,90,90,1.0,90,90,1.0,276.473161,348.5352913,378.67426935,351.61990549999996,449.0882872,500.56035746,76.44216549999999,140.41710425,146.68737263999998
PASS,F12_S10,a01,1781053179,F,shielded_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_low/raw/probe/P1/F12_S10_F_low_a01/event_ledger.jsonl,e7424ac4125dac77fdcfaf646448ae6a396ac296a268b425b9884da99a928bcc,90,0,0,0,,0,0,,,,,,,,2085.6634435,2128.5103774,2130.89687986
PASS,F12_S10,a01,1781053179,F,shielded_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_low/raw/probe/P2/F12_S10_F_low_a01/event_ledger.jsonl,34687e1ffebab0c6c7f3a56e136881b6239a722781b425d94414f686e2cff6c1,90,0,0,0,,0,0,,,,,,,,938.206862,977.5362061,981.41541965
PASS,F12_S10,a01,1781053179,F,shielded_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_low/raw/probe/P3/F12_S10_F_low_a01/event_ledger.jsonl,ae4c10a9b283cbc4a8bacbd8f9b8d2e1b46f592c4bdd6c0dbc172d6194f6d9c3,90,0,0,0,,0,0,,,,,,,,89.8257255,160.85881565,166.87455545
PASS,F12_S10,a01,1781053179,F,shielded_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_mid/raw/probe/P1/F12_S10_F_mid_a01/event_ledger.jsonl,fd6f0af395d8dfc14170933aa9e0b003ee3f06446f903b82d109d1a667b3c7c7,90,30,30,24,0.8,30,0,0.0,941.1621455,1026.7855631,1064.51807851,2937.2449534999996,3043.8203344999997,3064.05051924,1980.455485,2053.6636323,2058.14655908
PASS,F12_S10,a01,1781053179,F,shielded_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_mid/raw/probe/P2/F12_S10_F_mid_a01/event_ledger.jsonl,1c25fd96e4933d910527500ba783710ebe889cd93941ee6895870a0b2af0a026,90,30,30,23,0.7666666666666667,30,0,0.0,938.8541769999999,1042.45554335,1043.89716424,1646.437056,1782.0873439499999,1812.3996957900001,729.009499,827.7853318,830.24548687
PASS,F12_S10,a01,1781053179,F,shielded_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_mid/raw/probe/P3/F12_S10_F_mid_a01/event_ledger.jsonl,00a74c070cbea195d9d7ec1474f32ddbe4dcb9a49216d00d0616129a44d84273,90,30,30,30,1.0,30,30,1.0,289.368832,388.02841164999984,404.8094249,379.813815,502.13232374999995,511.25103305,86.9250395,154.78252715,160.57314669000002
PASS,F12_S10,a01,1781053179,F,shielded_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_high/raw/probe/P1/F12_S10_F_high_a01/event_ledger.jsonl,d0791ebe0dd38fc693b9f26fe6e1ebeb3f51faf4127647a7fbf675255e3e96a2,90,90,90,83,0.9222222222222223,90,0,0.0,911.856936,1007.34553005,1027.58634793,2957.1120954999997,3057.3609589499997,3096.98782414,2020.3578655000001,2096.05319735,2123.59940952
PASS,F12_S10,a01,1781053179,F,shielded_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_high/raw/probe/P2/F12_S10_F_high_a01/event_ledger.jsonl,3979da1c444c13819e6377e89886b6f002a4d323721ed83efc30c575fdd7c061,90,90,90,88,0.9777777777777777,90,0,0.0,832.5628045,948.74822435,1014.83014767,1726.7135235,1861.7272672,1876.94121912,879.8512145,928.5883215499999,932.54547342
PASS,F12_S10,a01,1781053179,F,shielded_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S10/attempt_a01/F_high/raw/probe/P3/F12_S10_F_high_a01/event_ledger.jsonl,29ae5bf22af4e983ce3ed2cd539e234474c49af7ddc72fbb14a0c20518d5250b,90,90,90,90,1.0,90,90,1.0,262.4849125,366.167663,387.90403966,345.40697850000004,475.10688445,511.45487807,80.0884575,143.53894415,148.95826319
PASS,F12_S11,a01,3706986015,A,fixed_local,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_low/raw/probe/P1/F12_S11_A_low_a01/event_ledger.jsonl,2a77c14e745d62721b9c0aae8230ebdc8ce094c7a3855d57783d21d0a9978013,90,0,0,0,,0,0,,,,,,,,1923.5022175,1986.90778265,2001.20969854
PASS,F12_S11,a01,3706986015,A,fixed_local,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_low/raw/probe/P2/F12_S11_A_low_a01/event_ledger.jsonl,c69db92563ac04438e05af9752f755d95819ea997cc265db243fb7ac4bd504e1,90,0,0,0,,0,0,,,,,,,,743.9172175,820.1018930500001,835.5838297099999
PASS,F12_S11,a01,3706986015,A,fixed_local,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_low/raw/probe/P3/F12_S11_A_low_a01/event_ledger.jsonl,c3a5b94b899cf5825e3f0e87b5fd2c1f74ae7bca7747002c23040914e1f7f015,90,0,0,0,,0,0,,,,,,,,89.077163,161.42858370000002,168.11715318
PASS,F12_S11,a01,3706986015,A,fixed_local,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_mid/raw/probe/P1/F12_S11_A_mid_a01/event_ledger.jsonl,6bbc1760bda5976d4e24e43c780242b925069b99fd60f2e38c103294ee7f168e,90,0,0,0,,0,0,,,,,,,,2032.370489,2109.6849173,2112.1138526
PASS,F12_S11,a01,3706986015,A,fixed_local,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_mid/raw/probe/P2/F12_S11_A_mid_a01/event_ledger.jsonl,da2310a6d798fc15adbb6dd70d95115942ca967de6b980aaa235d1718432b281,90,0,0,0,,0,0,,,,,,,,748.2623014999999,824.61720845,828.7631262799999
PASS,F12_S11,a01,3706986015,A,fixed_local,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_mid/raw/probe/P3/F12_S11_A_mid_a01/event_ledger.jsonl,322339ae4febe10461013ae95189070d490bea1265fc76615bbd01d71710782c,90,0,0,0,,0,0,,,,,,,,93.8884695,169.5045767,176.22937854
PASS,F12_S11,a01,3706986015,A,fixed_local,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_high/raw/probe/P1/F12_S11_A_high_a01/event_ledger.jsonl,ffb92c6c403dbff5fdac50838e4cda7afdb94ddae595b832035c0e00be8a84bf,90,0,0,0,,0,0,,,,,,,,2031.0179705,2105.345298,2109.90704451
PASS,F12_S11,a01,3706986015,A,fixed_local,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_high/raw/probe/P2/F12_S11_A_high_a01/event_ledger.jsonl,80f9a79519281a48b85f37328c85405cdda5cd0db46d5a1b38b610c6af96f6f9,90,0,0,0,,0,0,,,,,,,,736.1204455,814.3224486,818.68399692
PASS,F12_S11,a01,3706986015,A,fixed_local,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/A_high/raw/probe/P3/F12_S11_A_high_a01/event_ledger.jsonl,84e936d2375bfb25afe58dd65059b48b8279eac0db59255e314a8529fac137a6,90,0,0,0,,0,0,,,,,,,,90.1304035,162.3554341,168.32236291
PASS,F12_S11,a01,3706986015,B,fixed_summary,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_low/raw/probe/P1/F12_S11_B_low_a01/event_ledger.jsonl,4ab3dc984de633d27ff2620a22dd0f83c81e415dba9a8372ed7c7124caba608c,90,0,0,0,,0,0,,,,,,,,1928.4192665,1983.9116556000001,1990.10794838
PASS,F12_S11,a01,3706986015,B,fixed_summary,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_low/raw/probe/P2/F12_S11_B_low_a01/event_ledger.jsonl,e283aa4d9024d6766112fced608d393d7e2241ba87c1d6403da4f67a71094c9a,90,0,0,0,,0,0,,,,,,,,639.410462,714.9000189,725.6956869
PASS,F12_S11,a01,3706986015,B,fixed_summary,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_low/raw/probe/P3/F12_S11_B_low_a01/event_ledger.jsonl,ef640a4c71e8a286c1d1e17d0edbbdb6094ad245262d241f9e1f635d34977606,90,0,0,0,,0,0,,,,,,,,82.38038449999999,153.1560038,159.16823915999998
PASS,F12_S11,a01,3706986015,B,fixed_summary,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_mid/raw/probe/P1/F12_S11_B_mid_a01/event_ledger.jsonl,669525a368f6640cfe329a791c09f9836f8140796bd0a5b28d06ce69481f16fa,90,0,0,0,,0,0,,,,,,,,2087.869598,2136.27760055,2140.60469811
PASS,F12_S11,a01,3706986015,B,fixed_summary,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_mid/raw/probe/P2/F12_S11_B_mid_a01/event_ledger.jsonl,c6c452aa856d68b8345a6c1d09a58339338b8a917586af297d74049360a719e0,90,0,0,0,,0,0,,,,,,,,824.6927895,887.7452840999999,894.926157
PASS,F12_S11,a01,3706986015,B,fixed_summary,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_mid/raw/probe/P3/F12_S11_B_mid_a01/event_ledger.jsonl,cc14c3ac072dbd98c14a45c59cdfdc88335728da55244d21acc6bfd6ccb079b6,90,0,0,0,,0,0,,,,,,,,86.79418949999999,157.27987675,162.49053078999998
PASS,F12_S11,a01,3706986015,B,fixed_summary,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_high/raw/probe/P1/F12_S11_B_high_a01/event_ledger.jsonl,bdfb2a5242cbcbc4cbaf83e0f193dfd91e88573b11dc392bfdfe0b5d3f34aff4,90,0,0,0,,0,0,,,,,,,,1941.632447,1992.7484689,1995.24574942
PASS,F12_S11,a01,3706986015,B,fixed_summary,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_high/raw/probe/P2/F12_S11_B_high_a01/event_ledger.jsonl,9123b6944d78532adc0d2a817ae13a307005c7b419104a6662509f37d1d341ad,90,0,0,0,,0,0,,,,,,,,648.9459334999999,703.7603643499999,707.1482589000001
PASS,F12_S11,a01,3706986015,B,fixed_summary,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/B_high/raw/probe/P3/F12_S11_B_high_a01/event_ledger.jsonl,f1cc9ec660a333ef11e20f10d4f3bdb910b43f874ce38bee6555093193688d44,90,0,0,0,,0,0,,,,,,,,86.93904950000001,155.76060489999998,163.50675249999998
PASS,F12_S11,a01,3706986015,C,fixed_full,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_low/raw/probe/P1/F12_S11_C_low_a01/event_ledger.jsonl,5ec7c19a1daf78f67b68eeb9e7cacdac30055f13bf6afb1ba324dd326ce03333,90,90,90,0,0.0,90,0,0.0,103104.83403249999,183354.36342375,190433.43953678999,105046.78548399999,185356.6038876,192439.85475978997,1941.9514515,2002.24046385,2006.415223
PASS,F12_S11,a01,3706986015,C,fixed_full,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_low/raw/probe/P2/F12_S11_C_low_a01/event_ledger.jsonl,5d192831da78af2539091750468bb46e83c1bcdad51dff3c52db680ba06ab4eb,90,90,90,0,0.0,90,0,0.0,103067.56458800001,183296.82017579998,190372.31479531998,103791.704272,184102.9649621,191180.771723,724.139684,806.1447863000001,808.45692768
PASS,F12_S11,a01,3706986015,C,fixed_full,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_low/raw/probe/P3/F12_S11_C_low_a01/event_ledger.jsonl,78295a1497802e5f21d23a6e12b34829f399e0f50b9150af670411d0d0c96ace,90,90,90,0,0.0,90,0,0.0,102370.270691,182607.82267515,189687.29725998,102455.4375815,182758.38635005,189842.68637394,85.1668905,150.5636749,155.38911396
PASS,F12_S11,a01,3706986015,C,fixed_full,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_mid/raw/probe/P1/F12_S11_C_mid_a01/event_ledger.jsonl,8bc22ee05be4131c7c1f715a6200124a1e9699c992d38bf1294971e4a3007c80,90,90,90,0,0.0,90,0,0.0,27020.521233,46932.66328965,48945.34743824,29090.776444,49081.74128765,51098.20693886,2070.255211,2149.177102,2152.59784338
PASS,F12_S11,a01,3706986015,C,fixed_full,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_mid/raw/probe/P2/F12_S11_C_mid_a01/event_ledger.jsonl,edd5f9dc8940713ae93c1b0b027278252222c0a0635e3f2172c677cf8341fda2,90,90,90,0,0.0,90,0,0.0,26951.0620155,46932.287205650005,48914.98950009,27889.887374500002,47912.5416721,49898.78104485,938.8253589999999,980.3719105499999,983.01569124
PASS,F12_S11,a01,3706986015,C,fixed_full,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_mid/raw/probe/P3/F12_S11_C_mid_a01/event_ledger.jsonl,ceb1cffb94d0a8a633a2be1d8309461a19ddeab86ce243b1f71f1ee7efaed72e,90,90,90,0,0.0,90,0,0.0,26367.243477,46216.82077525,48206.1942643,26446.968119999998,46359.2955779,48355.32971261,79.72464299999999,142.58077035,148.20937069
PASS,F12_S11,a01,3706986015,C,fixed_full,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_high/raw/probe/P1/F12_S11_C_high_a01/event_ledger.jsonl,d85395c043043d1573c535e8e0c7e6153da690c1ccfef402271c078ee85a3a0d,90,90,90,82,0.9111111111111111,90,0,0.0,906.564974,1015.0012427,1027.31616302,3038.681709,3138.41538915,3154.848806,2113.8009709999997,2201.3521269,2203.28155918
PASS,F12_S11,a01,3706986015,C,fixed_full,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_high/raw/probe/P2/F12_S11_C_high_a01/event_ledger.jsonl,4c8056cab8ded6bd133c7d52645fdd71c58a0706eae60610e15dc57c656b38b5,90,90,90,84,0.9333333333333333,90,0,0.0,901.402021,1014.83564325,1044.18386366,1820.5972510000001,1940.4678764,1985.3114695099998,912.4917055,1038.8480024,1042.40403909
PASS,F12_S11,a01,3706986015,C,fixed_full,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/C_high/raw/probe/P3/F12_S11_C_high_a01/event_ledger.jsonl,86534e5e552c1aae7aac0612f000049e73980a656e72e74011d0399527aa2a3b,90,90,90,90,1.0,90,90,1.0,275.115208,374.0485467,497.91133765999996,354.6697275,470.16354359999997,582.3938956899999,76.7873245,135.7832703,141.58932479
PASS,F12_S11,a01,3706986015,D,independent_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/D_low/raw/probe/P1/F12_S11_D_low_a01/event_ledger.jsonl,c0098021a21589cf591c42c5f291a4d53e177e1d9f0148e4e4f7f09fbdd9dee6,90,22,22,0,0.0,22,0,0.0,3907.9528935,3984.4180974,3984.95663688,5881.9149715,5972.3721958,5973.7743661899995,1986.79707,2019.66576345,2022.27256442
PASS,F12_S11,a01,3706986015,D,independent_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/D_low/raw/probe/P2/F12_S11_D_low_a01/event_ledger.jsonl,9b2a434316064fc98d68ae9fa324a1c8e2f0b8f80cfe37910ed7cc314b8e5ea1,90,22,22,0,0.0,22,0,0.0,3865.8623900000002,3946.27182495,3948.39236012,4602.115799499999,4698.84512645,4703.58233047,763.9970915,802.27514855,804.80931591
PASS,F12_S11,a01,3706986015,D,independent_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S11/attempt_a01/D_low/raw/probe/P3/F12_S11_D_low_a01/event_ledger.jsonl,546e172c4622a6aba944a323f6acc45a3f7d434b3ffb9b8f432801de1521631d,90,22,22,0,0.0,22,0,0.0,3143.2007215000003,3242.1475697,3265.69576194,3248.3251775,3346.2236270000003,3361.01561108,88.90461350000001,156.00989719999998,162.7396053
